work_id,mp_id,mp_name,state,district,constituency,constituency_type,house,party,work_category,work_subcategory,estimated_cost_inr,sanctioned_cost_inr,actual_expenditure_inr,expected_completion_days,actual_completion_days,inspection_done,photo_available,photo_location_match,similar_work_count_500m,payment_count,is_anomalous,anomaly_type,cost_overrun_ratio,delay_days,cost_deviation_pct
W011998,147,Mian Altaf Ahmad,Jammu And Kashmir,Udhampur,ANANTNAG,General,Lok Sabha,TMC,Water Supply,Pipeline Laying,261470.13,264533.15,254451.0,75,103,1,1,0,2,6,1,duplicate_work,-0.0381,28,-2.68
W013336,147,Mian Altaf Ahmad,Jammu And Kashmir,Baramulla,ANANTNAG,General,Lok Sabha,TMC,Road,Footpath Construction,1220425.04,2926654.38,4425428.44,92,104,0,1,0,0,10,1,cost_anomaly,0.5121,12,262.61
W013378,147,Mian Altaf Ahmad,Jammu And Kashmir,Anantnag,ANANTNAG,General,Lok Sabha,TMC,Road,Bridge Repair,4840077.04,6014843.59,6809485.98,119,69,0,1,0,2,3,1,ghost_asset,0.1321,0,40.69
W013918,147,Mian Altaf Ahmad,Jammu And Kashmir,Udhampur,ANANTNAG,General,Lok Sabha,TMC,Road,Bituminous Road Construction,4662432.49,7906689.99,8800992.51,62,68,0,1,1,0,10,1,cost_anomaly,0.1131,6,88.76
W014339,147,Mian Altaf Ahmad,Jammu And Kashmir,Baramulla,ANANTNAG,General,Lok Sabha,TMC,Sports,Indoor Stadium Construction,4299700.09,4709345.99,4055249.84,103,87,1,1,1,0,4,0,clean,-0.1389,0,-5.69
W000110,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Srinagar,JAMMU,General,Lok Sabha,SHS,Education,Library Construction,3660413.73,6449283.12,11282976.43,36,63,0,1,1,0,7,1,cost_anomaly,0.7495,27,208.24
W000660,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Udhampur,JAMMU,General,Lok Sabha,SHS,Sports,Sports Equipment Purchase,2704949.28,3897848.26,6575613.02,124,181,1,1,1,0,6,1,cost_anomaly,0.687,57,143.1
W000879,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Baramulla,JAMMU,General,Lok Sabha,SHS,Sanitation,Open Drain to Closed Drain,2369088.09,2530394.28,2523075.62,163,193,1,1,1,0,1,0,clean,-0.0029,30,6.5
W002551,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Srinagar,JAMMU,General,Lok Sabha,SHS,Community,Cremation Ground Development,4789661.29,4798491.12,4089498.6,80,102,1,1,1,0,1,0,clean,-0.1478,22,-14.62
W003344,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Srinagar,JAMMU,General,Lok Sabha,SHS,Healthcare,Primary Health Centre,6646228.68,6385064.86,5541793.47,132,135,1,1,1,0,4,0,clean,-0.1321,3,-16.62
W005639,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Udhampur,JAMMU,General,Lok Sabha,SHS,Community,Playground Construction,3426310.91,3745418.02,3940307.9,32,119,1,1,0,0,3,1,delay_anomaly,0.052,87,15.0
W006466,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Udhampur,JAMMU,General,Lok Sabha,SHS,Water Supply,Hand Pump Installation,2697120.19,4066236.12,6673161.01,90,94,0,1,0,0,9,1,cost_anomaly,0.6411,4,147.42
W008696,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Srinagar,JAMMU,General,Lok Sabha,SHS,Healthcare,Community Health Centre Upgrade,1487294.2,1703560.19,1670372.35,57,57,1,0,1,2,6,1,duplicate_work,-0.0195,0,12.31
W009227,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Baramulla,JAMMU,General,Lok Sabha,SHS,Road,Road Repair & Resurfacing,3757731.87,4187629.66,3696009.0,90,107,1,1,1,3,2,1,duplicate_work,-0.1174,17,-1.64
W010489,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Anantnag,JAMMU,General,Lok Sabha,SHS,Healthcare,Medical Equipment Purchase,2040853.06,4477987.92,5953552.83,78,139,0,1,1,0,8,1,cost_anomaly,0.3295,61,191.72
W010986,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,JAMMU,General,Lok Sabha,SHS,Education,Library Construction,2467635.39,2457936.43,2231804.01,43,40,1,1,1,0,3,0,clean,-0.092,0,-9.56
W011101,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Baramulla,JAMMU,General,Lok Sabha,SHS,Education,Library Construction,3886905.88,4264315.97,4054902.68,99,100,0,1,0,1,2,0,clean,-0.0491,1,4.32
W011352,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Anantnag,JAMMU,General,Lok Sabha,SHS,Education,Toilet Block Construction,1061912.21,1143938.51,1019701.63,47,39,1,1,1,0,4,0,clean,-0.1086,0,-3.97
W011769,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Srinagar,JAMMU,General,Lok Sabha,SHS,Road,CC Road Construction,3847864.62,3895094.28,3752148.05,83,92,1,1,1,0,2,0,clean,-0.0367,9,-2.49
W014754,148,Shri Jugal Kishore Sharma,Jammu And Kashmir,Jammu,JAMMU,General,Lok Sabha,SHS,Healthcare,Ambulance Purchase,6283980.69,6975544.66,7489537.89,88,114,1,1,0,5,2,1,duplicate_work,0.0737,26,19.18
W000305,149,Annpurna Devi,Jharkhand,Godda,KODARMA,General,Lok Sabha,JDU,Community,Cremation Ground Development,4239280.78,5018299.48,5505887.78,83,72,1,1,0,0,2,1,ghost_asset,0.0972,0,29.88
W002160,149,Annpurna Devi,Jharkhand,Godda,KODARMA,General,Lok Sabha,JDU,Healthcare,Sub-Centre Construction,5284134.55,5728454.48,5077230.96,33,40,1,1,0,1,2,0,clean,-0.1137,7,-3.92
W003095,149,Annpurna Devi,Jharkhand,Lohardaga,KODARMA,General,Lok Sabha,JDU,Education,Library Construction,3072257.73,3161765.11,3108313.01,34,94,1,0,0,0,5,1,delay_anomaly,-0.0169,60,1.17
W004744,149,Annpurna Devi,Jharkhand,Dhanbad,KODARMA,General,Lok Sabha,JDU,Water Supply,Pipeline Laying,1167387.52,1383160.32,1283293.77,99,122,1,1,0,0,2,1,ghost_asset,-0.0722,23,9.93
W005769,149,Annpurna Devi,Jharkhand,Rajmahal,KODARMA,General,Lok Sabha,JDU,Healthcare,Primary Health Centre,6707676.43,7240852.73,6195086.0,168,206,1,1,1,0,4,0,clean,-0.1444,38,-7.64
W005923,149,Annpurna Devi,Jharkhand,Bokaro,KODARMA,General,Lok Sabha,JDU,Healthcare,Ambulance Purchase,7815682.35,7502890.71,7562324.47,38,46,0,1,1,0,3,0,clean,0.0079,8,-3.24
W007258,149,Annpurna Devi,Jharkhand,Dhanbad,KODARMA,General,Lok Sabha,JDU,Community,Park Development,3657817.13,4436936.32,4561920.81,106,233,1,0,1,3,9,1,vendor_anomaly,0.0282,127,24.72
W007779,149,Annpurna Devi,Jharkhand,Dumka,KODARMA,General,Lok Sabha,JDU,Road,Footpath Construction,3824375.71,3833361.87,4323345.36,65,171,0,1,0,0,9,1,delay_anomaly,0.1278,106,13.05
W007826,149,Annpurna Devi,Jharkhand,Bokaro,KODARMA,General,Lok Sabha,JDU,Water Supply,Water Purification Unit,2479187.87,3314093.81,4608931.05,112,202,0,0,1,0,11,1,cost_anomaly,0.3907,90,85.9
W007849,149,Annpurna Devi,Jharkhand,Hazaribagh,KODARMA,General,Lok Sabha,JDU,Water Supply,Hand Pump Installation,1678886.53,1742047.85,1810356.65,56,56,0,0,0,1,1,1,ghost_asset,0.0392,0,7.83
W008009,149,Annpurna Devi,Jharkhand,Kodarma,KODARMA,General,Lok Sabha,JDU,Education,Library Construction,592283.49,596741.71,541183.93,168,153,1,1,1,1,4,0,clean,-0.0931,0,-8.63
W008101,149,Annpurna Devi,Jharkhand,Rajmahal,KODARMA,General,Lok Sabha,JDU,Healthcare,Community Health Centre Upgrade,3434226.14,6812053.36,11716887.34,143,276,1,1,0,2,4,1,cost_anomaly,0.72,133,241.18
W008839,149,Annpurna Devi,Jharkhand,Hazaribagh,KODARMA,General,Lok Sabha,JDU,Community,Playground Construction,4844329.29,5309592.0,5265401.59,113,141,1,1,0,3,5,1,duplicate_work,-0.0083,28,8.69
W008880,149,Annpurna Devi,Jharkhand,Palamu,KODARMA,General,Lok Sabha,JDU,Road,Bridge Repair,1813419.04,2720871.79,4682212.52,114,199,1,0,1,0,5,1,cost_anomaly,0.7209,85,158.2
W009829,149,Annpurna Devi,Jharkhand,Hazaribagh,KODARMA,General,Lok Sabha,JDU,Sanitation,Solid Waste Management,519903.18,540984.82,553222.73,88,510,0,1,1,0,9,1,delay_anomaly,0.0226,422,6.41
W010709,149,Annpurna Devi,Jharkhand,Lohardaga,KODARMA,General,Lok Sabha,JDU,Water Supply,Hand Pump Installation,2971182.54,3178754.2,3747769.03,73,414,1,0,0,0,4,1,delay_anomaly,0.179,341,26.14
W011385,149,Annpurna Devi,Jharkhand,Lohardaga,KODARMA,General,Lok Sabha,JDU,Education,Computer Lab Setup,650559.12,640975.03,626334.19,88,109,0,1,1,3,2,1,duplicate_work,-0.0228,21,-3.72
W011874,149,Annpurna Devi,Jharkhand,Kodarma,KODARMA,General,Lok Sabha,JDU,Road,Culvert Construction,1036230.23,1004134.18,887884.38,42,48,0,1,1,1,1,0,clean,-0.1158,6,-14.32
W011886,149,Annpurna Devi,Jharkhand,Kodarma,KODARMA,General,Lok Sabha,JDU,Community,Cremation Ground Development,1472986.73,1517147.58,1542169.04,120,116,1,1,1,1,3,0,clean,0.0165,0,4.7
W012091,149,Annpurna Devi,Jharkhand,Palamu,KODARMA,General,Lok Sabha,JDU,Road,Bituminous Road Construction,2454311.8,3784466.19,4615252.42,61,134,1,1,0,2,14,1,vendor_anomaly,0.2195,73,88.05
W012574,149,Annpurna Devi,Jharkhand,Giridih,KODARMA,General,Lok Sabha,JDU,Water Supply,RO Plant Installation,2027080.54,3341339.36,5358027.21,112,220,0,1,1,0,11,1,cost_anomaly,0.6036,108,164.32
W012690,149,Annpurna Devi,Jharkhand,Khunti,KODARMA,General,Lok Sabha,JDU,Road,CC Road Construction,2573961.45,2602680.63,3298813.76,82,98,0,1,1,0,8,1,payment_anomaly,0.2675,16,28.16
W001588,150,Bidyut Baran Mahato,Jharkhand,Dumka,JAMSHEDPUR,General,Lok Sabha,INC,Electricity,LED Street Light Replacement,1046532.51,1371027.3,1615122.71,76,42,1,0,0,2,4,1,ghost_asset,0.178,0,54.33
W002242,150,Bidyut Baran Mahato,Jharkhand,Singhbhum,JAMSHEDPUR,General,Lok Sabha,INC,Road,Road Repair & Resurfacing,2116524.21,2065708.33,1900138.59,130,115,1,0,1,0,1,0,clean,-0.0802,0,-10.22
W002394,150,Bidyut Baran Mahato,Jharkhand,Giridih,JAMSHEDPUR,General,Lok Sabha,INC,Electricity,Transformer Installation,1403833.35,2105119.5,2350584.11,149,301,1,1,0,1,12,1,vendor_anomaly,0.1166,152,67.44
W004051,150,Bidyut Baran Mahato,Jharkhand,Giridih,JAMSHEDPUR,General,Lok Sabha,INC,Water Supply,Overhead Tank Construction,1200790.86,2522787.09,4406444.27,135,227,1,1,0,0,5,1,cost_anomaly,0.7467,92,266.96
W004741,150,Bidyut Baran Mahato,Jharkhand,Dhanbad,JAMSHEDPUR,General,Lok Sabha,INC,Sanitation,Drainage Construction,1153630.94,1880652.06,2735624.52,35,42,1,1,1,0,10,1,cost_anomaly,0.4546,7,137.13
W005318,150,Bidyut Baran Mahato,Jharkhand,Bokaro,JAMSHEDPUR,General,Lok Sabha,INC,Sanitation,Community Toilet Block,1200012.93,1240806.27,1142672.59,126,112,1,1,1,0,2,0,clean,-0.0791,0,-4.78
W005699,150,Bidyut Baran Mahato,Jharkhand,Dumka,JAMSHEDPUR,General,Lok Sabha,INC,Community,Playground Construction,4802389.29,5495122.69,6198339.11,68,366,1,1,1,0,5,1,delay_anomaly,0.128,298,29.07
W006329,150,Bidyut Baran Mahato,Jharkhand,Khunti,JAMSHEDPUR,General,Lok Sabha,INC,Community,Park Development,2865369.71,3277639.7,3913346.04,118,407,1,1,1,0,8,1,delay_anomaly,0.194,289,36.57
W006824,150,Bidyut Baran Mahato,Jharkhand,Rajmahal,JAMSHEDPUR,General,Lok Sabha,INC,Education,Boundary Wall Construction,1979475.74,2272424.94,2631403.32,120,311,0,0,1,1,11,1,vendor_anomaly,0.158,191,32.93
W006988,150,Bidyut Baran Mahato,Jharkhand,Palamu,JAMSHEDPUR,General,Lok Sabha,INC,Water Supply,Hand Pump Installation,436514.05,430150.77,443532.5,80,70,1,1,1,0,1,0,clean,0.0311,0,1.61
W008008,150,Bidyut Baran Mahato,Jharkhand,Ranchi,JAMSHEDPUR,General,Lok Sabha,INC,Education,Computer Lab Setup,735820.74,798235.34,734480.3,116,161,1,1,1,2,2,1,duplicate_work,-0.0799,45,-0.18
W008370,150,Bidyut Baran Mahato,Jharkhand,Bokaro,JAMSHEDPUR,General,Lok Sabha,INC,Road,Culvert Construction,4411648.28,6378991.33,8435441.95,106,148,0,0,0,3,12,1,vendor_anomaly,0.3224,42,91.21
W008881,150,Bidyut Baran Mahato,Jharkhand,Bokaro,JAMSHEDPUR,General,Lok Sabha,INC,Electricity,Electrical Line Extension,782721.48,1284446.76,1989477.7,84,98,1,0,1,0,4,1,cost_anomaly,0.5489,14,154.17
W009054,150,Bidyut Baran Mahato,Jharkhand,Ranchi,JAMSHEDPUR,General,Lok Sabha,INC,Education,Library Construction,1842477.57,1802229.01,1730927.27,109,113,1,1,1,0,2,0,clean,-0.0396,4,-6.05
W009805,150,Bidyut Baran Mahato,Jharkhand,Lohardaga,JAMSHEDPUR,General,Lok Sabha,INC,Road,Bridge Repair,1646461.07,1608129.2,1511084.11,93,94,1,1,1,0,4,0,clean,-0.0603,1,-8.22
W014250,150,Bidyut Baran Mahato,Jharkhand,Kodarma,JAMSHEDPUR,General,Lok Sabha,INC,Sports,Sports Equipment Purchase,8837281.33,10289004.72,10212931.71,35,21,0,1,1,0,3,1,ghost_asset,-0.0074,0,15.57
W000209,151,Dulu Mahato,Jharkhand,Rajmahal,DHANBAD,General,Lok Sabha,DMK,Community,Cremation Ground Development,3567973.45,3576643.2,3500757.71,93,112,1,1,1,0,3,0,clean,-0.0212,19,-1.88
W000721,151,Dulu Mahato,Jharkhand,Giridih,DHANBAD,General,Lok Sabha,DMK,Electricity,LED Street Light Replacement,1184653.49,1844496.49,3084862.7,135,229,0,0,1,0,9,1,cost_anomaly,0.6725,94,160.4
W000826,151,Dulu Mahato,Jharkhand,Kodarma,DHANBAD,General,Lok Sabha,DMK,Healthcare,Ambulance Purchase,1524664.48,2661480.65,2561681.76,104,228,1,0,1,1,6,1,vendor_anomaly,-0.0375,124,68.02
W001938,151,Dulu Mahato,Jharkhand,Kodarma,DHANBAD,General,Lok Sabha,DMK,Water Supply,Overhead Tank Construction,412487.68,644054.74,844864.41,132,168,1,1,1,2,7,1,vendor_anomaly,0.3118,36,104.82
W002307,151,Dulu Mahato,Jharkhand,Godda,DHANBAD,General,Lok Sabha,DMK,Water Supply,Overhead Tank Construction,1135175.37,2607327.41,3466720.54,96,118,1,0,1,0,7,1,cost_anomaly,0.3296,22,205.39
W003606,151,Dulu Mahato,Jharkhand,Singhbhum,DHANBAD,General,Lok Sabha,DMK,Road,Bridge Repair,3634690.71,4871915.72,5966954.33,71,57,0,0,0,0,2,1,ghost_asset,0.2248,0,64.17
W004715,151,Dulu Mahato,Jharkhand,Jamshedpur,DHANBAD,General,Lok Sabha,DMK,Sanitation,Drainage Construction,2394157.55,2363069.64,2277350.86,151,138,1,1,1,0,4,0,clean,-0.0363,0,-4.88
W005391,151,Dulu Mahato,Jharkhand,Dumka,DHANBAD,General,Lok Sabha,DMK,Water Supply,Borewell Installation,2960739.67,3015678.11,3156876.0,65,57,1,1,1,1,1,0,clean,0.0468,0,6.62
W005721,151,Dulu Mahato,Jharkhand,Jamshedpur,DHANBAD,General,Lok Sabha,DMK,Education,School Building Construction,1278273.68,1285301.7,1183888.07,164,196,1,1,1,0,4,0,clean,-0.0789,32,-7.38
W007668,151,Dulu Mahato,Jharkhand,Bokaro,DHANBAD,General,Lok Sabha,DMK,Sports,Sports Equipment Purchase,9540183.95,10117154.34,9588481.47,91,74,1,1,1,0,4,0,clean,-0.0523,0,0.51
W008319,151,Dulu Mahato,Jharkhand,Singhbhum,DHANBAD,General,Lok Sabha,DMK,Sports,Indoor Stadium Construction,9366320.93,9640401.15,13958661.14,111,112,0,1,0,0,13,1,payment_anomaly,0.4479,1,49.03
W008728,151,Dulu Mahato,Jharkhand,Khunti,DHANBAD,General,Lok Sabha,DMK,Electricity,Solar Light Installation,1470813.26,1646122.69,1887356.98,55,140,1,1,1,0,5,1,delay_anomaly,0.1465,85,28.32
W008735,151,Dulu Mahato,Jharkhand,Kodarma,DHANBAD,General,Lok Sabha,DMK,Sanitation,Open Drain to Closed Drain,409963.46,446533.81,458726.31,103,100,0,1,1,0,3,0,clean,0.0273,0,11.89
W009808,151,Dulu Mahato,Jharkhand,Kodarma,DHANBAD,General,Lok Sabha,DMK,Road,CC Road Construction,4392279.14,4321513.54,4081663.91,174,172,1,1,1,0,1,0,clean,-0.0555,0,-7.07
W010770,151,Dulu Mahato,Jharkhand,Khunti,DHANBAD,General,Lok Sabha,DMK,Road,Footpath Construction,2749922.96,2828286.43,2706529.83,103,120,1,1,1,0,1,0,clean,-0.043,17,-1.58
W012550,151,Dulu Mahato,Jharkhand,Khunti,DHANBAD,General,Lok Sabha,DMK,Education,Classroom Addition,3799980.41,3815266.8,4356684.89,111,662,1,0,1,0,8,1,delay_anomaly,0.1419,551,14.65
W013868,151,Dulu Mahato,Jharkhand,Dhanbad,DHANBAD,General,Lok Sabha,DMK,Education,Computer Lab Setup,3822136.12,4290823.58,5886568.42,121,242,0,1,1,1,5,1,vendor_anomaly,0.3719,121,54.01
W014847,151,Dulu Mahato,Jharkhand,Bokaro,DHANBAD,General,Lok Sabha,DMK,Water Supply,Overhead Tank Construction,2419571.51,2594326.93,3335075.62,99,103,0,0,0,1,4,1,ghost_asset,0.2855,4,37.84
W014925,151,Dulu Mahato,Jharkhand,Singhbhum,DHANBAD,General,Lok Sabha,DMK,Sports,Gymnasium Construction,6883919.37,9507307.38,15162832.35,88,101,0,1,1,0,5,1,cost_anomaly,0.5949,13,120.26
W000231,152,Joba Majhi,Jharkhand,Ranchi,SINGHBHUM(ST),ST,Lok Sabha,AITC,Water Supply,Borewell Installation,1198966.4,1264272.56,1324474.54,43,43,1,1,1,0,2,0,clean,0.0476,0,10.47
W000279,152,Joba Majhi,Jharkhand,Hazaribagh,SINGHBHUM(ST),ST,Lok Sabha,AITC,Sports,Swimming Pool Construction,8600929.14,14799636.05,18969620.51,53,155,1,1,1,1,12,1,vendor_anomaly,0.2818,102,120.55
W000352,152,Joba Majhi,Jharkhand,Khunti,SINGHBHUM(ST),ST,Lok Sabha,AITC,Education,Computer Lab Setup,1876634.91,1870555.95,1622176.44,168,186,0,1,1,0,2,0,clean,-0.1328,18,-13.56
W000456,152,Joba Majhi,Jharkhand,Godda,SINGHBHUM(ST),ST,Lok Sabha,AITC,Community,Community Hall Construction,4581794.34,4629375.68,4071689.8,106,149,0,0,1,4,2,1,duplicate_work,-0.1205,43,-11.13
W001059,152,Joba Majhi,Jharkhand,Ranchi,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,Road Repair & Resurfacing,1963513.02,1938804.24,1713771.17,88,94,1,1,1,0,3,0,clean,-0.1161,6,-12.72
W001806,152,Joba Majhi,Jharkhand,Giridih,SINGHBHUM(ST),ST,Lok Sabha,AITC,Sanitation,Solid Waste Management,1140943.64,1154755.41,1180292.6,138,124,1,1,1,0,4,0,clean,0.0221,0,3.45
W002065,152,Joba Majhi,Jharkhand,Dumka,SINGHBHUM(ST),ST,Lok Sabha,AITC,Healthcare,Medical Equipment Purchase,4677643.23,10118749.82,11782520.33,129,207,0,1,0,1,9,1,cost_anomaly,0.1644,78,151.89
W002070,152,Joba Majhi,Jharkhand,Godda,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,Footpath Construction,2768022.32,5448692.18,9589533.22,59,84,1,0,1,0,10,1,cost_anomaly,0.76,25,246.44
W002312,152,Joba Majhi,Jharkhand,Rajmahal,SINGHBHUM(ST),ST,Lok Sabha,AITC,Sanitation,Drainage Construction,1958260.51,2097193.83,2501802.4,61,284,1,1,0,0,6,1,delay_anomaly,0.1929,223,27.76
W003063,152,Joba Majhi,Jharkhand,Bokaro,SINGHBHUM(ST),ST,Lok Sabha,AITC,Community,Park Development,5881772.45,5703754.83,5494335.37,149,189,1,1,1,0,1,0,clean,-0.0367,40,-6.59
W003144,152,Joba Majhi,Jharkhand,Godda,SINGHBHUM(ST),ST,Lok Sabha,AITC,Healthcare,Primary Health Centre,6575022.59,7055137.49,7267798.96,176,150,1,1,1,0,2,0,clean,0.0301,0,10.54
W003876,152,Joba Majhi,Jharkhand,Lohardaga,SINGHBHUM(ST),ST,Lok Sabha,AITC,Water Supply,Borewell Installation,2152847.37,2141280.5,2104549.56,59,240,1,0,1,0,9,1,delay_anomaly,-0.0172,181,-2.24
W004143,152,Joba Majhi,Jharkhand,Rajmahal,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,Footpath Construction,2756769.11,4230935.28,5925306.76,90,142,0,1,1,0,10,1,cost_anomaly,0.4005,52,114.94
W004414,152,Joba Majhi,Jharkhand,Jamshedpur,SINGHBHUM(ST),ST,Lok Sabha,AITC,Education,Toilet Block Construction,599700.59,640412.26,644415.91,46,46,0,1,1,0,3,0,clean,0.0063,0,7.46
W004448,152,Joba Majhi,Jharkhand,Jamshedpur,SINGHBHUM(ST),ST,Lok Sabha,AITC,Community,Park Development,3006249.99,4106368.0,4000204.2,86,90,0,0,0,0,1,1,ghost_asset,-0.0259,4,33.06
W004698,152,Joba Majhi,Jharkhand,Palamu,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,Footpath Construction,4093430.06,4429953.36,4235325.89,176,151,1,0,1,1,3,0,clean,-0.0439,0,3.47
W005375,152,Joba Majhi,Jharkhand,Ranchi,SINGHBHUM(ST),ST,Lok Sabha,AITC,Community,Park Development,1807821.35,2673267.56,3420376.32,121,183,0,1,1,2,5,1,cost_anomaly,0.2795,62,89.2
W006669,152,Joba Majhi,Jharkhand,Singhbhum,SINGHBHUM(ST),ST,Lok Sabha,AITC,Electricity,LED Street Light Replacement,1069363.86,1312455.99,1259002.3,31,29,1,0,0,0,1,1,ghost_asset,-0.0407,0,17.73
W007150,152,Joba Majhi,Jharkhand,Kodarma,SINGHBHUM(ST),ST,Lok Sabha,AITC,Community,Bus Shelter Construction,1318976.93,1493024.31,1711262.4,66,254,1,1,0,0,3,1,delay_anomaly,0.1462,188,29.74
W007988,152,Joba Majhi,Jharkhand,Dumka,SINGHBHUM(ST),ST,Lok Sabha,AITC,Electricity,Electrical Line Extension,932717.22,968403.75,925143.58,61,89,0,0,1,2,2,1,duplicate_work,-0.0447,28,-0.81
W008799,152,Joba Majhi,Jharkhand,Singhbhum,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,Bridge Repair,1234118.42,1952621.21,2579360.94,134,186,1,1,0,0,6,1,cost_anomaly,0.321,52,109.0
W008929,152,Joba Majhi,Jharkhand,Palamu,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,Culvert Construction,2065989.62,2175871.21,2183976.03,91,79,1,1,1,0,2,0,clean,0.0037,0,5.71
W009349,152,Joba Majhi,Jharkhand,Singhbhum,SINGHBHUM(ST),ST,Lok Sabha,AITC,Healthcare,Primary Health Centre,4556466.42,7745030.79,8563362.29,74,94,1,0,1,1,9,1,cost_anomaly,0.1057,20,87.94
W009362,152,Joba Majhi,Jharkhand,Singhbhum,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,CC Road Construction,2562600.98,2534952.2,2626115.34,170,217,1,1,1,0,2,0,clean,0.036,47,2.48
W009594,152,Joba Majhi,Jharkhand,Godda,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,Bridge Repair,3622069.54,3570696.18,3512548.86,163,189,1,1,1,0,1,0,clean,-0.0163,26,-3.02
W010500,152,Joba Majhi,Jharkhand,Giridih,SINGHBHUM(ST),ST,Lok Sabha,AITC,Community,Market Shed Construction,5593913.81,6301077.48,5479743.16,92,127,1,1,1,3,5,1,duplicate_work,-0.1303,35,-2.04
W010591,152,Joba Majhi,Jharkhand,Rajmahal,SINGHBHUM(ST),ST,Lok Sabha,AITC,Water Supply,Overhead Tank Construction,318709.01,308699.04,278119.3,110,392,1,0,1,0,4,1,delay_anomaly,-0.0991,282,-12.74
W010690,152,Joba Majhi,Jharkhand,Dhanbad,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,Culvert Construction,2328069.1,4489370.14,7555818.45,107,177,1,1,1,0,10,1,cost_anomaly,0.683,70,224.55
W010961,152,Joba Majhi,Jharkhand,Rajmahal,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,Bridge Repair,3879393.58,3706891.42,3479997.98,129,112,1,1,0,1,4,0,clean,-0.0612,0,-10.3
W011376,152,Joba Majhi,Jharkhand,Singhbhum,SINGHBHUM(ST),ST,Lok Sabha,AITC,Road,Bituminous Road Construction,1839649.39,1776521.69,2024113.22,53,316,0,1,0,0,4,1,delay_anomaly,0.1394,263,10.03
W011572,152,Joba Majhi,Jharkhand,Khunti,SINGHBHUM(ST),ST,Lok Sabha,AITC,Water Supply,Borewell Installation,2419515.16,2353599.34,2201936.98,108,137,1,1,1,0,1,0,clean,-0.0644,29,-8.99
W012643,152,Joba Majhi,Jharkhand,Khunti,SINGHBHUM(ST),ST,Lok Sabha,AITC,Education,Boundary Wall Construction,2673647.34,4683341.0,5186570.06,127,333,0,0,0,2,11,1,vendor_anomaly,0.1075,206,93.99
W014178,152,Joba Majhi,Jharkhand,Lohardaga,SINGHBHUM(ST),ST,Lok Sabha,AITC,Education,Boundary Wall Construction,1747423.62,1791833.64,1970523.16,44,229,1,1,1,1,3,1,delay_anomaly,0.0997,185,12.77
W014389,152,Joba Majhi,Jharkhand,Khunti,SINGHBHUM(ST),ST,Lok Sabha,AITC,Community,Cremation Ground Development,2306745.09,2607045.29,3094476.03,39,82,1,0,1,2,9,1,delay_anomaly,0.187,43,34.15
W014538,152,Joba Majhi,Jharkhand,Jamshedpur,SINGHBHUM(ST),ST,Lok Sabha,AITC,Water Supply,RO Plant Installation,1563043.81,1787642.44,1859711.92,60,145,1,1,1,0,6,1,delay_anomaly,0.0403,85,18.98
W014622,152,Joba Majhi,Jharkhand,Hazaribagh,SINGHBHUM(ST),ST,Lok Sabha,AITC,Water Supply,Hand Pump Installation,1355347.4,1390597.99,1536390.28,60,245,0,1,1,0,8,1,delay_anomaly,0.1048,185,13.36
W000424,153,Kali Charan Munda,Jharkhand,Ranchi,KHUNTI(ST),ST,Lok Sabha,TDP,Electricity,LED Street Light Replacement,1687400.35,1714060.85,1926572.54,39,34,0,0,0,0,3,1,ghost_asset,0.124,0,14.17
W000457,153,Kali Charan Munda,Jharkhand,Dhanbad,KHUNTI(ST),ST,Lok Sabha,TDP,Water Supply,Hand Pump Installation,2464806.67,2701433.33,2766188.82,78,80,1,1,1,0,4,0,clean,0.024,2,12.23
W001079,153,Kali Charan Munda,Jharkhand,Singhbhum,KHUNTI(ST),ST,Lok Sabha,TDP,Water Supply,Overhead Tank Construction,1491554.51,1936538.65,1698381.74,100,101,0,1,0,1,4,1,ghost_asset,-0.123,1,13.87
W001184,153,Kali Charan Munda,Jharkhand,Kodarma,KHUNTI(ST),ST,Lok Sabha,TDP,Road,Road Repair & Resurfacing,1049733.86,1083398.67,1051319.52,70,228,1,1,1,0,9,1,delay_anomaly,-0.0296,158,0.15
